    T(GeV)          p(GeV)     A(p,T)(1/fm)
  0.5200000       20.40000      0.2455211    
  0.5200000       20.60000      0.2444280    
  0.5200000       20.80000      0.2433550    
  0.5200000       21.00000      0.2423016    
  0.5200000       21.20000      0.2412670    
  0.5200000       21.40000      0.2402509    
  0.5200000       21.60000      0.2392527    
  0.5200000       21.80000      0.2382717    
  0.5200000       22.00000      0.2373077    
  0.5200000       22.20000      0.2363600    
  0.5200000       22.40000      0.2354282    
  0.5200000       22.60000      0.2345120    
  0.5200000       22.80000      0.2336109    
  0.5200000       23.00000      0.2327244    
  0.5200000       23.20000      0.2318522    
  0.5200000       23.40000      0.2309939    
  0.5200000       23.60000      0.2301492    
  0.5200000       23.80000      0.2293177    
  0.5200000       24.00000      0.2284991    
  0.5200000       24.20000      0.2276930    
  0.5200000       24.40000      0.2268991    
  0.5200000       24.60000      0.2261172    
  0.5200000       24.80000      0.2253470    
  0.5200000       25.00000      0.2245880    
  0.5200000       25.20000      0.2238402    
  0.5200000       25.40000      0.2231031    
  0.5200000       25.60000      0.2223767    
  0.5200000       25.80000      0.2216605    
  0.5200000       26.00000      0.2209544    
  0.5200000       26.20000      0.2202581    
  0.5200000       26.40000      0.2195716    
  0.5200000       26.60000      0.2188943    
  0.5200000       26.80000      0.2182263    
  0.5200000       27.00000      0.2175673    
  0.5200000       27.20000      0.2169170    
  0.5200000       27.40000      0.2162753    
  0.5200000       27.60000      0.2156421    
  0.5200000       27.80000      0.2150171    
  0.5200000       28.00000      0.2144001    
  0.5200000       28.20000      0.2137910    
  0.5200000       28.40000      0.2131896    
  0.5200000       28.60000      0.2125959    
  0.5200000       28.80000      0.2120095    
  0.5200000       29.00000      0.2114303    
  0.5200000       29.20000      0.2108583    
  0.5200000       29.40000      0.2102932    
  0.5200000       29.60000      0.2097349    
  0.5200000       29.80000      0.2091834    
  0.5200000       30.00000      0.2086383    
  0.5400000      0.0000000E+00   1.547708    
  0.5400000      0.2000000       1.535211    
  0.5400000      0.4000000       1.506672    
  0.5400000      0.6000000       1.463002    
  0.5400000      0.8000000       1.409083    
  0.5400000       1.000000       1.349456    
  0.5400000       1.200000       1.287973    
  0.5400000       1.400000       1.227208    
  0.5400000       1.600000       1.168807    
  0.5400000       1.800000       1.113774    
  0.5400000       2.000000       1.062497    
  0.5400000       2.200000       1.015016    
  0.5400000       2.400000      0.9712153    
  0.5400000       2.600000      0.9308925    
  0.5400000       2.800000      0.8937823    
  0.5400000       3.000000      0.8595850    
  0.5400000       3.200000      0.8280292    
  0.5400000       3.400000      0.7988613    
  0.5400000       3.600000      0.7718475    
  0.5400000       3.800000      0.7467738    
  0.5400000       4.000000      0.7234493    
  0.5400000       4.200000      0.7017055    
  0.5400000       4.400000      0.6813920    
  0.5400000       4.600000      0.6623721    
  0.5400000       4.800000      0.6445281    
  0.5400000       5.000000      0.6277521    
  0.5400000       5.200000      0.6119514    
  0.5400000       5.400000      0.5970407    
  0.5400000       5.600000      0.5829469    
  0.5400000       5.800000      0.5696022    
  0.5400000       6.000000      0.5569476    
  0.5400000       6.200000      0.5449284    
  0.5400000       6.400000      0.5334964    
  0.5400000       6.600000      0.5226085    
  0.5400000       6.800000      0.5122249    
  0.5400000       7.000000      0.5023096    
  0.5400000       7.200000      0.4928312    
  0.5400000       7.400000      0.4837592    
  0.5400000       7.600000      0.4750675    
  0.5400000       7.800000      0.4667311    
  0.5400000       8.000000      0.4587282    
  0.5400000       8.200000      0.4510380    
  0.5400000       8.400001      0.4436404    
  0.5400000       8.600000      0.4365206    
  0.5400000       8.800000      0.4296609    
  0.5400000       9.000000      0.4230458    
  0.5400000       9.200000      0.4166634    
  0.5400000       9.400001      0.4105003    
  0.5400000       9.600000      0.4045449    
  0.5400000       9.800000      0.3987862    
  0.5400000       10.00000      0.3933005    
  0.5400000       10.20000      0.3880681    
  0.5400000       10.40000      0.3830706    
  0.5400000       10.60000      0.3782919    
  0.5400000       10.80000      0.3737170    
  0.5400000       11.00000      0.3693324    
  0.5400000       11.20000      0.3651259    
  0.5400000       11.40000      0.3610859    
  0.5400000       11.60000      0.3572025    
  0.5400000       11.80000      0.3534660    
  0.5400000       12.00000      0.3498676    
  0.5400000       12.20000      0.3463997    
  0.5400000       12.40000      0.3430544    
  0.5400000       12.60000      0.3398252    
  0.5400000       12.80000      0.3367056    
  0.5400000       13.00000      0.3336899    
  0.5400000       13.20000      0.3307725    
  0.5400000       13.40000      0.3279484    
  0.5400000       13.60000      0.3252130    
  0.5400000       13.80000      0.3225617    
  0.5400000       14.00000      0.3199906    
  0.5400000       14.20000      0.3174957    
  0.5400000       14.40000      0.3150736    
  0.5400000       14.60000      0.3127207    
  0.5400000       14.80000      0.3104341    
  0.5400000       15.00000      0.3082107    
  0.5400000       15.20000      0.3060478    
  0.5400000       15.40000      0.3039426    
  0.5400000       15.60000      0.3018929    
  0.5400000       15.80000      0.2998962    
  0.5400000       16.00000      0.2979503    
  0.5400000       16.20000      0.2960533    
  0.5400000       16.40000      0.2942031    
  0.5400000       16.60000      0.2923979    
  0.5400000       16.80000      0.2906360    
  0.5400000       17.00000      0.2889156    
  0.5400000       17.20000      0.2872353    
  0.5400000       17.40000      0.2855935    
  0.5400000       17.60000      0.2839887    
  0.5400000       17.80000      0.2824198    
  0.5400000       18.00000      0.2808853    
  0.5400000       18.20000      0.2793841    
  0.5400000       18.40000      0.2779150    
  0.5400000       18.60000      0.2764769    
  0.5400000       18.80000      0.2750688    
  0.5400000       19.00000      0.2736896    
  0.5400000       19.20000      0.2723384    
  0.5400000       19.40000      0.2710143    
  0.5400000       19.60000      0.2697164    
  0.5400000       19.80000      0.2684438    
  0.5400000       20.00000      0.2671958    
  0.5400000       20.20000      0.2659716    
  0.5400000       20.40000      0.2647705    
  0.5400000       20.60000      0.2635917    
  0.5400000       20.80000      0.2624346    
  0.5400000       21.00000      0.2612985    
  0.5400000       21.20000      0.2601829    
  0.5400000       21.40000      0.2590871    
  0.5400000       21.60000      0.2580106    
  0.5400000       21.80000      0.2569528    
  0.5400000       22.00000      0.2559131    
  0.5400000       22.20000      0.2548911    
  0.5400000       22.40000      0.2538863    
  0.5400000       22.60000      0.2528982    
  0.5400000       22.80000      0.2519265    
  0.5400000       23.00000      0.2509705    
  0.5400000       23.20000      0.2500299    
  0.5400000       23.40000      0.2491044    
  0.5400000       23.60000      0.2481934    
  0.5400000       23.80000      0.2472967    
  0.5400000       24.00000      0.2464139    
  0.5400000       24.20000      0.2455446    
  0.5400000       24.40000      0.2446886    
  0.5400000       24.60000      0.2438453    
  0.5400000       24.80000      0.2430147    
  0.5400000       25.00000      0.2421962    
  0.5400000       25.20000      0.2413897    
  0.5400000       25.40000      0.2405949    
  0.5400000       25.60000      0.2398115    
  0.5400000       25.80000      0.2390391    
  0.5400000       26.00000      0.2382777    
  0.5400000       26.20000      0.2375269    
  0.5400000       26.40000      0.2367864    
  0.5400000       26.60000      0.2360561    
  0.5400000       26.80000      0.2353357    
  0.5400000       27.00000      0.2346250    
  0.5400000       27.20000      0.2339238    
  0.5400000       27.40000      0.2332318    
  0.5400000       27.60000      0.2325489    
  0.5400000       27.80000      0.2318749    
  0.5400000       28.00000      0.2312096    
  0.5400000       28.20000      0.2305527    
  0.5400000       28.40000      0.2299042    
  0.5400000       28.60000      0.2292638    
  0.5400000       28.80000      0.2286315    
  0.5400000       29.00000      0.2280069    
  0.5400000       29.20000      0.2273901    
  0.5400000       29.40000      0.2267807    
  0.5400000       29.60000      0.2261786    
  0.5400000       29.80000      0.2255838    
  0.5400000       30.00000      0.2249961    
  0.5599999      0.0000000E+00   1.664476    
  0.5599999      0.2000000       1.651037    
  0.5599999      0.4000000       1.620344    
  0.5599999      0.6000000       1.573380    
  0.5599999      0.8000000       1.515392    
  0.5599999       1.000000       1.451267    
  0.5599999       1.200000       1.385145    
  0.5599999       1.400000       1.319795    
  0.5599999       1.600000       1.256989    
  0.5599999       1.800000       1.197804    
  0.5599999       2.000000       1.142658    
  0.5599999       2.200000       1.091594    
  0.5599999       2.400000       1.044489    
  0.5599999       2.600000       1.001124    
  0.5599999       2.800000      0.9612144    
  0.5599999       3.000000      0.9244371    
  0.5599999       3.200000      0.8905005    
  0.5599999       3.400000      0.8591321    
  0.5599999       3.600000      0.8300801    
  0.5599999       3.800000      0.8031147    
  0.5599999       4.000000      0.7780306    
  0.5599999       4.200000      0.7546462    
  0.5599999       4.400000      0.7328001    
  0.5599999       4.600000      0.7123452    
  0.5599999       4.800000      0.6931551    
  0.5599999       5.000000      0.6751133    
  0.5599999       5.200000      0.6581205    
  0.5599999       5.400000      0.6420848    
  0.5599999       5.600000      0.6269278    
  0.5599999       5.800000      0.6125763    
  0.5599999       6.000000      0.5989669    
  0.5599999       6.200000      0.5860409    
  0.5599999       6.400000      0.5737464    
  0.5599999       6.600000      0.5620371    
  0.5599999       6.800000      0.5508701    
  0.5599999       7.000000      0.5402067    
  0.5599999       7.200000      0.5300132    
  0.5599999       7.400000      0.5202568    
  0.5599999       7.600000      0.5109094    
  0.5599999       7.800000      0.5019440    
  0.5599999       8.000000      0.4933373    
  0.5599999       8.200000      0.4850670    
  0.5599999       8.400001      0.4771113    
  0.5599999       8.600000      0.4694542    
  0.5599999       8.800000      0.4620770    
  0.5599999       9.000000      0.4549628    
  0.5599999       9.200000      0.4480988    
  0.5599999       9.400001      0.4414708    
  0.5599999       9.600000      0.4350661    
  0.5599999       9.800000      0.4288729    
  0.5599999       10.00000      0.4229733    
  0.5599999       10.20000      0.4173462    
  0.5599999       10.40000      0.4119717    
  0.5599999       10.60000      0.4068324    
  0.5599999       10.80000      0.4019124    
  0.5599999       11.00000      0.3971970    
  0.5599999       11.20000      0.3926731    
  0.5599999       11.40000      0.3883283    
  0.5599999       11.60000      0.3841519    
  0.5599999       11.80000      0.3801335    
  0.5599999       12.00000      0.3762637    
  0.5599999       12.20000      0.3725340    
  0.5599999       12.40000      0.3689364    
  0.5599999       12.60000      0.3654636    
  0.5599999       12.80000      0.3621086    
  0.5599999       13.00000      0.3588654    
  0.5599999       13.20000      0.3557279    
  0.5599999       13.40000      0.3526908    
  0.5599999       13.60000      0.3497489    
  0.5599999       13.80000      0.3468977    
  0.5599999       14.00000      0.3441325    
  0.5599999       14.20000      0.3414495    
  0.5599999       14.40000      0.3388446    
  0.5599999       14.60000      0.3363142    
  0.5599999       14.80000      0.3338551    
  0.5599999       15.00000      0.3314639    
  0.5599999       15.20000      0.3291378    
  0.5599999       15.40000      0.3268738    
  0.5599999       15.60000      0.3246694    
  0.5599999       15.80000      0.3225221    
  0.5599999       16.00000      0.3204294    
  0.5599999       16.20000      0.3183893    
  0.5599999       16.40000      0.3163995    
  0.5599999       16.60000      0.3144581    
  0.5599999       16.80000      0.3125632    
  0.5599999       17.00000      0.3107131    
  0.5599999       17.20000      0.3089060    
  0.5599999       17.40000      0.3071402    
  0.5599999       17.60000      0.3054145    
  0.5599999       17.80000      0.3037271    
  0.5599999       18.00000      0.3020769    
  0.5599999       18.20000      0.3004625    
  0.5599999       18.40000      0.2988825    
  0.5599999       18.60000      0.2973360    
  0.5599999       18.80000      0.2958216    
  0.5599999       19.00000      0.2943383    
  0.5599999       19.20000      0.2928852    
  0.5599999       19.40000      0.2914612    
  0.5599999       19.60000      0.2900653    
  0.5599999       19.80000      0.2886967    
  0.5599999       20.00000      0.2873546    
  0.5599999       20.20000      0.2860380    
  0.5599999       20.40000      0.2847463    
  0.5599999       20.60000      0.2834786    
  0.5599999       20.80000      0.2822342    
  0.5599999       21.00000      0.2810124    
  0.5599999       21.20000      0.2798126    
  0.5599999       21.40000      0.2786341    
  0.5599999       21.60000      0.2774764    
  0.5599999       21.80000      0.2763387    
  0.5599999       22.00000      0.2752207    
  0.5599999       22.20000      0.2741216    
  0.5599999       22.40000      0.2730410    
  0.5599999       22.60000      0.2719784    
  0.5599999       22.80000      0.2709332    
  0.5599999       23.00000      0.2699051    
  0.5599999       23.20000      0.2688936    
  0.5599999       23.40000      0.2678982    
  0.5599999       23.60000      0.2669186    
  0.5599999       23.80000      0.2659542    
  0.5599999       24.00000      0.2650048    
  0.5599999       24.20000      0.2640699    
  0.5599999       24.40000      0.2631493    
  0.5599999       24.60000      0.2622424    
  0.5599999       24.80000      0.2613491    
  0.5599999       25.00000      0.2604689    
  0.5599999       25.20000      0.2596016    
  0.5599999       25.40000      0.2587467    
  0.5599999       25.60000      0.2579042    
  0.5599999       25.80000      0.2570736    
  0.5599999       26.00000      0.2562548    
  0.5599999       26.20000      0.2554473    
  0.5599999       26.40000      0.2546510    
  0.5599999       26.60000      0.2538655    
  0.5599999       26.80000      0.2530908    
  0.5599999       27.00000      0.2523265    
  0.5599999       27.20000      0.2515723    
  0.5599999       27.40000      0.2508281    
  0.5599999       27.60000      0.2500938    
  0.5599999       27.80000      0.2493689    
  0.5599999       28.00000      0.2486534    
  0.5599999       28.20000      0.2479470    
  0.5599999       28.40000      0.2472495    
  0.5599999       28.60000      0.2465609    
  0.5599999       28.80000      0.2458808    
  0.5599999       29.00000      0.2452091    
  0.5599999       29.20000      0.2445457    
  0.5599999       29.40000      0.2438903    
  0.5599999       29.60000      0.2432428    
  0.5599999       29.80000      0.2426031    
  0.5599999       30.00000      0.2419711    
  0.5800000      0.0000000E+00   1.785490    
  0.5800000      0.2000000       1.771074    
  0.5800000      0.4000000       1.738150    
  0.5800000      0.6000000       1.687771    
  0.5800000      0.8000000       1.625567    
  0.5800000       1.000000       1.556780    
  0.5800000       1.200000       1.485851    
  0.5800000       1.400000       1.415750    
  0.5800000       1.600000       1.348377    
  0.5800000       1.800000       1.284889    
  0.5800000       2.000000       1.225734    
  0.5800000       2.200000       1.170958    
  0.5800000       2.400000       1.120428    
  0.5800000       2.600000       1.073910    
  0.5800000       2.800000       1.031099    
  0.5800000       3.000000      0.9916475    
  0.5800000       3.200000      0.9552435    
  0.5800000       3.400000      0.9215945    
  0.5800000       3.600000      0.8904304    
  0.5800000       3.800000      0.8615045    
  0.5800000       4.000000      0.8345966    
  0.5800000       4.200000      0.8095121    
  0.5800000       4.400000      0.7860778    
  0.5800000       4.600000      0.7641357    
  0.5800000       4.800000      0.7435503    
  0.5800000       5.000000      0.7241968    
  0.5800000       5.200000      0.7059687    
  0.5800000       5.400000      0.6887671    
  0.5800000       5.600000      0.6725080    
  0.5800000       5.800000      0.6571131    
  0.5800000       6.000000      0.6425142    
  0.5800000       6.200000      0.6286485    
  0.5800000       6.400000      0.6154602    
  0.5800000       6.600000      0.6028996    
  0.5800000       6.800000      0.5909206    
  0.5800000       7.000000      0.5794820    
  0.5800000       7.200000      0.5685474    
  0.5800000       7.400000      0.5580816    
  0.5800000       7.600000      0.5480546    
  0.5800000       7.800000      0.5384374    
  0.5800000       8.000000      0.5292050    
  0.5800000       8.200000      0.5203333    
  0.5800000       8.400001      0.5117992    
  0.5800000       8.600000      0.5035855    
  0.5800000       8.800000      0.4956718    
  0.5800000       9.000000      0.4880405    
  0.5800000       9.200000      0.4806775    
  0.5800000       9.400001      0.4735676    
  0.5800000       9.600000      0.4666972    
  0.5800000       9.800000      0.4600537    
  0.5800000       10.00000      0.4537253    
  0.5800000       10.20000      0.4476890    
  0.5800000       10.40000      0.4419237    
  0.5800000       10.60000      0.4364108    
  0.5800000       10.80000      0.4311331    
  0.5800000       11.00000      0.4260749    
  0.5800000       11.20000      0.4212220    
  0.5800000       11.40000      0.4165614    
  0.5800000       11.60000      0.4120813    
  0.5800000       11.80000      0.4077708    
  0.5800000       12.00000      0.4036196    
  0.5800000       12.20000      0.3996188    
  0.5800000       12.40000      0.3957596    
  0.5800000       12.60000      0.3920343    
  0.5800000       12.80000      0.3884354    
  0.5800000       13.00000      0.3849564    
  0.5800000       13.20000      0.3815908    
  0.5800000       13.40000      0.3783328    
  0.5800000       13.60000      0.3751771    
  0.5800000       13.80000      0.3721185    
  0.5800000       14.00000      0.3691524    
  0.5800000       14.20000      0.3662743    
  0.5800000       14.40000      0.3634800    
  0.5800000       14.60000      0.3607657    
  0.5800000       14.80000      0.3581277    
  0.5800000       15.00000      0.3555627    
  0.5800000       15.20000      0.3530675    
  0.5800000       15.40000      0.3506389    
  0.5800000       15.60000      0.3482742    
  0.5800000       15.80000      0.3459708    
  0.5800000       16.00000      0.3437260    
  0.5800000       16.20000      0.3415375    
  0.5800000       16.40000      0.3394031    
  0.5800000       16.60000      0.3373205    
  0.5800000       16.80000      0.3352879    
  0.5800000       17.00000      0.3333032    
  0.5800000       17.20000      0.3313647    
  0.5800000       17.40000      0.3294706    
  0.5800000       17.60000      0.3276194    
  0.5800000       17.80000      0.3258094    
  0.5800000       18.00000      0.3240392    
  0.5800000       18.20000      0.3223073    
  0.5800000       18.40000      0.3206125    
  0.5800000       18.60000      0.3189535    
  0.5800000       18.80000      0.3173290    
  0.5800000       19.00000      0.3157380    
  0.5800000       19.20000      0.3141792    
  0.5800000       19.40000      0.3126516    
  0.5800000       19.60000      0.3111543    
  0.5800000       19.80000      0.3096862    
  0.5800000       20.00000      0.3082465    
  0.5800000       20.20000      0.3068341    
  0.5800000       20.40000      0.3054485    
  0.5800000       20.60000      0.3040886    
  0.5800000       20.80000      0.3027537    
  0.5800000       21.00000      0.3014432    
  0.5800000       21.20000      0.3001561    
  0.5800000       21.40000      0.2988920    
  0.5800000       21.60000      0.2976501    
  0.5800000       21.80000      0.2964297    
  0.5800000       22.00000      0.2952303    
  0.5800000       22.20000      0.2940513    
  0.5800000       22.40000      0.2928922    
  0.5800000       22.60000      0.2917523    
  0.5800000       22.80000      0.2906312    
  0.5800000       23.00000      0.2895284    
  0.5800000       23.20000      0.2884433    
  0.5800000       23.40000      0.2873755    
  0.5800000       23.60000      0.2863247    
  0.5800000       23.80000      0.2852902    
  0.5800000       24.00000      0.2842718    
  0.5800000       24.20000      0.2832689    
  0.5800000       24.40000      0.2822813    
  0.5800000       24.60000      0.2813085    
  0.5800000       24.80000      0.2803502    
  0.5800000       25.00000      0.2794060    
  0.5800000       25.20000      0.2784757    
  0.5800000       25.40000      0.2775587    
  0.5800000       25.60000      0.2766550    
  0.5800000       25.80000      0.2757640    
  0.5800000       26.00000      0.2748855    
  0.5800000       26.20000      0.2740194    
  0.5800000       26.40000      0.2731652    
  0.5800000       26.60000      0.2723227    
  0.5800000       26.80000      0.2714916    
  0.5800000       27.00000      0.2706716    
  0.5800000       27.20000      0.2698627    
  0.5800000       27.40000      0.2690644    
  0.5800000       27.60000      0.2682766    
  0.5800000       27.80000      0.2674990    
  0.5800000       28.00000      0.2667315    
  0.5800000       28.20000      0.2659737    
  0.5800000       28.40000      0.2652256    
  0.5800000       28.60000      0.2644869    
  0.5800000       28.80000      0.2637573    
  0.5800000       29.00000      0.2630368    
  0.5800000       29.20000      0.2623252    
  0.5800000       29.40000      0.2616222    
  0.5800000       29.60000      0.2609276    
  0.5800000       29.80000      0.2602414    
  0.5800000       30.00000      0.2595634    
  0.6000000      0.0000000E+00   1.910751    
  0.6000000      0.2000000       1.895323    
  0.6000000      0.4000000       1.860089    
  0.6000000      0.6000000       1.806176    
  0.6000000      0.8000000       1.739609    
  0.6000000       1.000000       1.665995    
  0.6000000       1.200000       1.590090    
  0.6000000       1.400000       1.515071    
  0.6000000       1.600000       1.442972    
  0.6000000       1.800000       1.375030    
  0.6000000       2.000000       1.311725    
  0.6000000       2.200000       1.253106    
  0.6000000       2.400000       1.199031    
  0.6000000       2.600000       1.149250    
  0.6000000       2.800000       1.103435    
  0.6000000       3.000000       1.061216    
  0.6000000       3.200000       1.022258    
  0.6000000       3.400000      0.9862486    
  0.6000000       3.600000      0.9528983    
  0.6000000       3.800000      0.9219431    
  0.6000000       4.000000      0.8931475    
  0.6000000       4.200000      0.8663032    
  0.6000000       4.400000      0.8412248    
  0.6000000       4.600000      0.8177435    
  0.6000000       4.800000      0.7957138    
  0.6000000       5.000000      0.7750027    
  0.6000000       5.200000      0.7554957    
  0.6000000       5.400000      0.7370874    
  0.6000000       5.600000      0.7196876    
  0.6000000       5.800000      0.7032127    
  0.6000000       6.000000      0.6875895    
  0.6000000       6.200000      0.6727512    
  0.6000000       6.400000      0.6586376    
  0.6000000       6.600000      0.6451958    
  0.6000000       6.800000      0.6323764    
  0.6000000       7.000000      0.6201354    
  0.6000000       7.200000      0.6084337    
  0.6000000       7.400000      0.5972336    
  0.6000000       7.600000      0.5865032    
  0.6000000       7.800000      0.5762113    
  0.6000000       8.000000      0.5663312    
  0.6000000       8.200000      0.5568371    
  0.6000000       8.400001      0.5477043    
  0.6000000       8.600000      0.5389144    
  0.6000000       8.800000      0.5304456    
  0.6000000       9.000000      0.5222788    
  0.6000000       9.200000      0.5143993    
  0.6000000       9.400001      0.5067906    
  0.6000000       9.600000      0.4994383    
  0.6000000       9.800000      0.4923286    
  0.6000000       10.00000      0.4855562    
  0.6000000       10.20000      0.4790964    
  0.6000000       10.40000      0.4729267    
  0.6000000       10.60000      0.4670271    
  0.6000000       10.80000      0.4613791    
  0.6000000       11.00000      0.4559660    
  0.6000000       11.20000      0.4507727    
  0.6000000       11.40000      0.4457852    
  0.6000000       11.60000      0.4409908    
  0.6000000       11.80000      0.4363778    
  0.6000000       12.00000      0.4319355    
  0.6000000       12.20000      0.4276539    
  0.6000000       12.40000      0.4235240    
  0.6000000       12.60000      0.4195373    
  0.6000000       12.80000      0.4156860    
  0.6000000       13.00000      0.4119628    
  0.6000000       13.20000      0.4083612    
  0.6000000       13.40000      0.4048747    
  0.6000000       13.60000      0.4014975    
  0.6000000       13.80000      0.3982244    
  0.6000000       14.00000      0.3950502    
  0.6000000       14.20000      0.3919701    
  0.6000000       14.40000      0.3889798    
  0.6000000       14.60000      0.3860750    
  0.6000000       14.80000      0.3832520    
  0.6000000       15.00000      0.3805071    
  0.6000000       15.20000      0.3778368    
  0.6000000       15.40000      0.3752379    
  0.6000000       15.60000      0.3727073    
  0.6000000       15.80000      0.3702423    
  0.6000000       16.00000      0.3678400    
  0.6000000       16.20000      0.3654980    
  0.6000000       16.40000      0.3632138    
  0.6000000       16.60000      0.3609852    
  0.6000000       16.80000      0.3588099    
  0.6000000       17.00000      0.3566860    
  0.6000000       17.20000      0.3546115    
  0.6000000       17.40000      0.3525845    
  0.6000000       17.60000      0.3506034    
  0.6000000       17.80000      0.3486665    
  0.6000000       18.00000      0.3467720    
  0.6000000       18.20000      0.3449187    
  0.6000000       18.40000      0.3431050    
  0.6000000       18.60000      0.3413295    
  0.6000000       18.80000      0.3395912    
  0.6000000       19.00000      0.3378884    
  0.6000000       19.20000      0.3362203    
  0.6000000       19.40000      0.3345855    
  0.6000000       19.60000      0.3329833    
  0.6000000       19.80000      0.3314121    
  0.6000000       20.00000      0.3298714    
  0.6000000       20.20000      0.3283600    
  0.6000000       20.40000      0.3268772    
  0.6000000       20.60000      0.3254218    
  0.6000000       20.80000      0.3239934    
  0.6000000       21.00000      0.3225908    
  0.6000000       21.20000      0.3212135    
  0.6000000       21.40000      0.3198607    
  0.6000000       21.60000      0.3185316    
  0.6000000       21.80000      0.3172257    
  0.6000000       22.00000      0.3159421    
  0.6000000       22.20000      0.3146804    
  0.6000000       22.40000      0.3134399    
  0.6000000       22.60000      0.3122201    
  0.6000000       22.80000      0.3110204    
  0.6000000       23.00000      0.3098402    
  0.6000000       23.20000      0.3086790    
  0.6000000       23.40000      0.3075363    
  0.6000000       23.60000      0.3064117    
  0.6000000       23.80000      0.3053046    
  0.6000000       24.00000      0.3042148    
  0.6000000       24.20000      0.3031416    
  0.6000000       24.40000      0.3020847    
  0.6000000       24.60000      0.3010436    
  0.6000000       24.80000      0.3000181    
  0.6000000       25.00000      0.2990077    
  0.6000000       25.20000      0.2980120    
  0.6000000       25.40000      0.2970307    
  0.6000000       25.60000      0.2960636    
  0.6000000       25.80000      0.2951101    
  0.6000000       26.00000      0.2941701    
  0.6000000       26.20000      0.2932431    
  0.6000000       26.40000      0.2923290    
  0.6000000       26.60000      0.2914274    
  0.6000000       26.80000      0.2905380    
  0.6000000       27.00000      0.2896605    
  0.6000000       27.20000      0.2887948    
  0.6000000       27.40000      0.2879406    
  0.6000000       27.60000      0.2870975    
  0.6000000       27.80000      0.2862653    
  0.6000000       28.00000      0.2854440    
  0.6000000       28.20000      0.2846331    
  0.6000000       28.40000      0.2838324    
  0.6000000       28.60000      0.2830419    
  0.6000000       28.80000      0.2822611    
  0.6000000       29.00000      0.2814901    
  0.6000000       29.20000      0.2807285    
  0.6000000       29.40000      0.2799762    
  0.6000000       29.60000      0.2792329    
  0.6000000       29.80000      0.2784986    
  0.6000000       30.00000      0.2777730    
